瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),矫沥(10m),瘤搁柯档(∑C)
279,备固,2020-11-30 11:00,5.2,,1.8,290,44,1,,0,2000,12.8
279,备固,2020-11-30 12:00,7.4,,2.1,320,33,1,,0,2000,16.5
279,备固,2020-11-30 13:00,7,,1.8,290,31,1,,0,2000,18.5
279,备固,2020-11-30 14:00,7.5,,2,290,32,1,,0,2000,18.9
279,备固,2020-11-30 15:00,7.7,,1.7,290,30,1,,0,2000,17
279,备固,2020-11-30 16:00,6.6,,1.5,320,33,1,,0,2000,10.1
279,备固,2020-11-30 17:00,5.4,,1.1,290,37,0,,0,2000,4.8
279,备固,2020-11-30 18:00,4.6,,1.1,290,41,0,,0,2000,2.3
279,备固,2020-11-30 19:00,2.8,,1.2,270,51,,,0,1855,0.8
279,备固,2020-11-30 20:00,3,,1.6,290,49,,,0,1827,0.1
279,备固,2020-11-30 21:00,2.5,,1.7,290,50,,,0,2000,-0.4
279,备固,2020-11-30 22:00,2.2,,0.9,270,52,,,0,2000,-0.6
279,备固,2020-11-30 23:00,0.4,,0.3,0,59,,,0,1990,-1
279,备固,2020-12-01 0:00,0.2,,1.7,270,60,,,0,2000,-1.1
279,备固,2020-12-01 1:00,-0.1,,1.6,270,62,,,0,2000,-1.3
279,备固,2020-12-01 2:00,-0.2,,0.7,290,63,,,1,2000,-1.7
279,备固,2020-12-01 3:00,-0.5,,1.1,340,64,,,2,1876,-2
279,备固,2020-12-01 4:00,-1.9,,0.1,0,71,,,2,1560,-2.4
279,备固,2020-12-01 5:00,-1.6,,0.4,0,68,,,2,1692,-2.5
279,备固,2020-12-01 6:00,-1.9,,0.1,0,68,,,0,1553,-2.8
279,备固,2020-12-01 7:00,-2,,0,0,70,,,0,1431,-3.1
279,备固,2020-12-01 8:00,-2.1,,0.1,0,74,0,,0,1213,-2.6
279,备固,2020-12-01 9:00,0,,0.1,0,60,0.3,,0,1791,-1.2
279,备固,2020-12-01 10:00,2.6,,0.2,0,46,1,,0,2000,2.9
279,备固,2020-12-01 11:00,4.6,,1.1,90,40,1,,0,2000,10.6
279,备固,2020-12-01 12:00,5.8,,0.3,0,28,1,,0,2000,16
279,备固,2020-12-01 13:00,6.5,,0.5,110,25,1,,0,2000,19.6
279,备固,2020-12-01 14:00,8.7,,0.4,0,22,1,,1,2000,20.3
279,备固,2020-12-01 15:00,9.3,,0.9,360,18,1,,2,2000,18.2
279,备固,2020-12-01 16:00,7.8,,0.1,0,21,1,,4,2000,11
279,备固,2020-12-01 17:00,6.1,,0.4,0,26,0,,7,2000,5.5
279,备固,2020-12-01 18:00,3.9,,0.5,270,38,0,,4,2000,2.3
279,备固,2020-12-01 19:00,2.6,,0.9,290,41,,,6,2000,1.2
279,备固,2020-12-01 20:00,2,,0.5,270,44,,,9,2000,0.2
279,备固,2020-12-01 21:00,1.3,,0,0,48,,,7,2000,-0.7
279,备固,2020-12-01 22:00,1,,0.2,0,52,,,7,2000,-0.6
279,备固,2020-12-01 23:00,1,,0.4,0,52,,,8,1991,-0.4
279,备固,2020-12-02 0:00,0,,0,0,55,,,7,2000,-0.8
279,备固,2020-12-02 1:00,-0.2,,0,0,59,,,6,2000,-1.1
279,备固,2020-12-02 2:00,-0.7,,0.1,0,58,,,7,1992,-1.2
279,备固,2020-12-02 3:00,-0.9,,0.3,0,63,,,10,2000,-0.8
279,备固,2020-12-02 4:00,-1.3,,0,0,63,,,10,2000,-1.4
279,备固,2020-12-02 5:00,-0.8,,0,0,59,,,9,2000,-1.2
279,备固,2020-12-02 6:00,-1.7,,0.6,270,66,,,8,2000,-1.7
279,备固,2020-12-02 7:00,-1.3,,0,0,64,,,9,1819,-1.4
279,备固,2020-12-02 8:00,-1.4,,0.3,0,65,0,,10,1952,-1.6
279,备固,2020-12-02 9:00,0.5,,0.3,0,57,0.1,,8,1997,0.5
279,备固,2020-12-02 10:00,2.3,,0,0,47,0.2,,9,1986,4.1
279,备固,2020-12-02 11:00,3.6,,0.7,110,44,0.3,,9,1901,10
279,备固,2020-12-02 12:00,6.3,,0.4,0,32,1,,4,2000,15.3
279,备固,2020-12-02 13:00,8.4,,0.3,0,22,1,,7,2000,20.6
279,备固,2020-12-02 14:00,9.9,,0.4,0,21,1,,2,2000,21.7
279,备固,2020-12-02 15:00,10.1,,0.5,320,21,1,,1,2000,19.6
279,备固,2020-12-02 16:00,9.1,,0.6,290,24,1,,3,2000,11.9
279,备固,2020-12-02 17:00,7.9,,1,270,31,0,,4,2000,6.4
279,备固,2020-12-02 18:00,6.7,,0.9,290,38,0,,0,2000,3.7
279,备固,2020-12-02 19:00,5.2,,0.7,290,46,,,4,2000,2.1
279,备固,2020-12-02 20:00,4.2,,0.6,320,49,,,4,1997,0.9
279,备固,2020-12-02 21:00,4,,2,270,50,,,0,2000,0.7
279,备固,2020-12-02 22:00,3.2,,1.4,270,52,,,0,2000,-0.1
279,备固,2020-12-02 23:00,1.6,,0,0,59,,,4,2000,-0.9
279,备固,2020-12-03 0:00,2.2,,0.1,0,55,,,0,2000,-0.9
279,备固,2020-12-03 1:00,2.8,,0.9,320,44,,,8,2000,-0.6
279,备固,2020-12-03 2:00,2.7,,1.2,320,42,,,7,2000,-0.9
279,备固,2020-12-03 3:00,1.5,,0.6,290,50,,,6,2000,-1
279,备固,2020-12-03 4:00,0.9,,1.1,340,52,,,8,2000,-1.1
279,备固,2020-12-03 5:00,0.8,,0.2,0,55,,,9,2000,-1.1
279,备固,2020-12-03 6:00,2.3,,1.1,320,48,,,8,2000,-1.1
279,备固,2020-12-03 7:00,2.1,,0.7,320,47,,,6,1967,-1.5
279,备固,2020-12-03 8:00,2.6,,1.4,290,43,0,,9,1895,-0.5
279,备固,2020-12-03 9:00,4.1,,1.1,290,35,0.3,,4,2000,0.4
279,备固,2020-12-03 10:00,5.6,,1.4,290,33,0.7,,3,2000,4.9
279,备固,2020-12-03 11:00,6.9,,1.9,290,27,1,,0,2000,13.6
279,备固,2020-12-03 12:00,7.4,,2.6,290,27,1,,4,2000,17.2
279,备固,2020-12-03 13:00,8,,1.4,290,29,1,,2,2000,19.7
279,备固,2020-12-03 14:00,7.9,,2.7,270,29,1,,7,2000,18.9
279,备固,2020-12-03 15:00,7.7,,2,290,30,1,,6,2000,16.2
279,备固,2020-12-03 16:00,6.2,,2.3,270,31,1,,0,2000,8.8
279,备固,2020-12-03 17:00,5.7,,1.8,290,33,0,,0,2000,4.3
279,备固,2020-12-03 18:00,4.7,,1.7,290,38,0,,5,2000,2
279,备固,2020-12-03 19:00,4.1,,1.4,290,39,,,7,2000,1.6
279,备固,2020-12-03 20:00,3.8,,1.9,290,40,,,10,2000,1.8
279,备固,2020-12-03 21:00,2.9,,2,290,43,,,10,2000,1.4
279,备固,2020-12-03 22:00,2.1,,1.5,290,47,,,10,2000,0.8
279,备固,2020-12-03 23:00,1.2,,1.3,290,50,,,9,2000,-0.5
279,备固,2020-12-04 0:00,0.5,,0.4,0,54,,,7,2000,-1
279,备固,2020-12-04 1:00,0,,1.3,270,58,,,10,2000,-1.2
279,备固,2020-12-04 2:00,-0.6,,1.2,320,59,,,4,2000,-1.8
279,备固,2020-12-04 3:00,-1.2,,1,270,65,,,1,1924,-2.2
279,备固,2020-12-04 4:00,-2.7,,0,0,71,,,0,2000,-2.6
279,备固,2020-12-04 5:00,-2.9,,0,0,72,,,1,1955,-3.2
279,备固,2020-12-04 6:00,-3.3,,0,0,72,,,0,2000,-3.5
279,备固,2020-12-04 7:00,-3.7,,0.4,0,74,,,2,1991,-3.9
279,备固,2020-12-04 8:00,-2.2,,0.8,340,69,0,,8,1992,-3.1
279,备固,2020-12-04 9:00,0.1,,1.2,340,59,0.2,,3,2000,-1.3
279,备固,2020-12-04 10:00,2,,1.2,320,46,0.9,,7,2000,2.1
279,备固,2020-12-04 11:00,4.5,,1.6,290,38,1,,4,2000,10.7
279,备固,2020-12-04 12:00,5.3,,1.4,320,28,1,,3,2000,16
279,备固,2020-12-04 13:00,6.8,,1.9,270,25,1,,2,2000,19.5
279,备固,2020-12-04 14:00,6.9,,1.6,320,21,1,,4,2000,19.3
279,备固,2020-12-04 15:00,7,,0.9,290,23,1,,1,2000,17.2
279,备固,2020-12-04 16:00,5.8,,1.6,290,25,1,,1,2000,9.8
279,备固,2020-12-04 17:00,4.7,,1.2,290,27,0,,0,2000,3.8
279,备固,2020-12-04 18:00,3.6,,0.8,340,34,0,,0,2000,1
279,备固,2020-12-04 19:00,2.2,,1,270,41,,,0,2000,-0.6
279,备固,2020-12-04 20:00,1.5,,1.3,270,44,,,0,2000,-1.3
279,备固,2020-12-04 21:00,2.3,,1.9,290,45,,,0,2000,-1
279,备固,2020-12-04 22:00,1.6,,1.7,290,50,,,0,2000,-1.3
279,备固,2020-12-04 23:00,0.7,,1.2,270,54,,,0,2000,-1.7
279,备固,2020-12-05 0:00,0.6,,0.5,290,59,,,0,2000,-2.1
279,备固,2020-12-05 1:00,0.7,,0.6,320,61,,,0,2000,-2.5
279,备固,2020-12-05 2:00,-0.8,,0.3,0,66,,,0,1996,-2.9
279,备固,2020-12-05 3:00,-2.3,,0.1,0,76,,,0,1793,-3.2
279,备固,2020-12-05 4:00,-2.9,,0,0,79,,,0,1509,-3.5
279,备固,2020-12-05 5:00,-3.3,,0,0,80,,,0,1506,-3.7
279,备固,2020-12-05 6:00,-2.5,,0.1,0,78,,,0,1478,-3.4
279,备固,2020-12-05 7:00,-3.2,,0,0,83,,,0,1165,-3.9
279,备固,2020-12-05 8:00,-3.3,,0,0,83,0,,0,618,-3.4
279,备固,2020-12-05 9:00,-0.5,,0.3,0,71,0.2,,1,1311,-1.7
279,备固,2020-12-05 10:00,1.9,,0,0,62,0.8,,6,1639,4.8
279,备固,2020-12-05 11:00,4.7,,0,0,53,0.9,,9,1543,12.7
279,备固,2020-12-05 12:00,7,,1.6,320,47,1,,3,2000,17.5
279,备固,2020-12-05 13:00,8.1,,1.9,320,44,1,,6,2000,20.7
279,备固,2020-12-05 14:00,7.5,,1.4,320,47,0.3,,9,2000,12.3
279,备固,2020-12-05 15:00,8.1,,1.5,320,47,0.3,,6,2000,14.4
279,备固,2020-12-05 16:00,6.8,,0.6,320,51,0.3,,7,2000,8.1
279,备固,2020-12-05 17:00,6.8,,0.4,0,50,0,,7,2000,5.7
279,备固,2020-12-05 18:00,4.6,,0.9,270,61,0,,0,2000,2.4
279,备固,2020-12-05 19:00,3.6,,1.2,270,67,,,0,2000,1.1
279,备固,2020-12-05 20:00,3,,1,270,69,,,1,1958,0.5
279,备固,2020-12-05 21:00,1.9,,0.6,270,77,,,1,1524,-0.7
279,备固,2020-12-05 22:00,1.3,,0.3,0,79,,,8,1422,-0.8
279,备固,2020-12-05 23:00,0.6,,0.6,270,81,,,3,1397,-1.1
279,备固,2020-12-06 0:00,-0.3,,0.1,0,85,,,0,1062,-1.4
279,备固,2020-12-06 1:00,-0.4,,0,0,86,,,3,944,-1.6
279,备固,2020-12-06 2:00,-1.2,,0,0,89,,,4,679,-2
279,备固,2020-12-06 3:00,-1.6,,0,0,91,,,0,592,-2.4
279,备固,2020-12-06 4:00,-2.1,,0,0,91,,,0,494,-2.6
279,备固,2020-12-06 5:00,-2.2,,0.1,0,92,,,0,527,-2.9
279,备固,2020-12-06 6:00,-2.6,,0,0,92,,,0,417,-3.1
279,备固,2020-12-06 7:00,-2.9,,0.1,0,91,,,0,503,-3.4
279,备固,2020-12-06 8:00,-2.2,,0.2,0,91,0,,0,527,-2.7
279,备固,2020-12-06 9:00,0.1,,0.7,90,84,0.2,,0,746,-1.1
279,备固,2020-12-06 10:00,2.7,,0.2,0,71,1,,0,1182,3.5
279,备固,2020-12-06 11:00,5,,0.6,110,64,1,,1,1168,10.7
279,备固,2020-12-06 12:00,8.5,,2.1,320,45,1,,0,2000,16.5
279,备固,2020-12-06 13:00,8.9,,2.2,290,43,1,,1,2000,18.4
279,备固,2020-12-06 14:00,9.9,,1.9,320,38,1,,0,2000,19.8
279,备固,2020-12-06 15:00,9.6,,2.5,340,40,1,,0,2000,17.7
279,备固,2020-12-06 16:00,8.8,,1.1,320,40,1,,0,2000,12.4
279,备固,2020-12-06 17:00,7.8,,1.3,290,45,0.1,,0,2000,5.9
279,备固,2020-12-06 18:00,5.5,,0.4,0,55,0,,0,2000,2.9
279,备固,2020-12-06 19:00,4.1,,0.8,270,64,,,0,1937,1.4
279,备固,2020-12-06 20:00,2.6,,0.5,270,72,,,0,1460,0.2
279,备固,2020-12-06 21:00,1.8,,0.1,0,76,,,0,1558,-0.8
279,备固,2020-12-06 22:00,1.2,,0,0,80,,,0,1109,-1.1
279,备固,2020-12-06 23:00,0.7,,0.4,0,82,,,6,1039,-1.1
279,备固,2020-12-07 0:00,0.2,,0,0,82,,,9,952,-1.3
279,备固,2020-12-07 1:00,-0.5,,0,0,88,,,6,690,-1.6
279,备固,2020-12-07 2:00,-0.4,,0.1,0,85,,,0,722,-1.8
279,备固,2020-12-07 3:00,-0.9,,0,0,88,,,0,628,-2
279,备固,2020-12-07 4:00,-1.4,,0.1,0,90,,,0,469,-2.2
279,备固,2020-12-07 5:00,-1.1,,0.6,270,89,,,0,506,-2.4
279,备固,2020-12-07 6:00,-1.6,,0,0,91,,,0,408,-2.6
279,备固,2020-12-07 7:00,-1.8,,0.5,270,92,,,0,383,-2.7
279,备固,2020-12-07 8:00,-1.2,,0,0,92,0,,9,409,-1.2
279,备固,2020-12-07 9:00,0.7,,0,0,82,0,,9,729,1
279,备固,2020-12-07 10:00,2.7,,0.1,0,77,0.1,,7,916,4.6
279,备固,2020-12-07 11:00,4.8,,0,0,63,1,,5,1167,10.7
279,备固,2020-12-07 12:00,7.2,,0.7,110,54,1,,5,1130,15.8
279,备固,2020-12-07 13:00,10.4,,1.3,320,47,1,,8,991,18.2
279,备固,2020-12-07 14:00,10.2,,2,320,47,0.7,,8,935,15.1
279,备固,2020-12-07 15:00,8.8,,1.8,320,52,0,,10,686,10.7
279,备固,2020-12-07 16:00,7.9,,1.5,320,51,0,,8,778,8.3
279,备固,2020-12-07 17:00,7.3,,1.1,290,50,0,,9,688,6.5
279,备固,2020-12-07 18:00,6.4,,1.1,290,54,0,,5,611,4.2
279,备固,2020-12-07 19:00,5.9,,0.6,270,56,,,0,570,3.8
279,备固,2020-12-07 20:00,5.5,,1,290,54,,,6,653,3.2
279,备固,2020-12-07 21:00,4.7,,1.1,290,52,,,5,741,2.3
279,备固,2020-12-07 22:00,3.9,,1.5,290,48,,,0,1145,0.9
279,备固,2020-12-07 23:00,2.8,,0.9,290,50,,,0,1315,-0.4
279,备固,2020-12-08 0:00,2.3,,1.4,290,52,,,0,1412,-0.9
279,备固,2020-12-08 1:00,1.6,,1.3,290,55,,,0,1482,-1.2
279,备固,2020-12-08 2:00,1.4,,1,290,54,,,0,1627,-1.3
279,备固,2020-12-08 3:00,0.5,,0.4,0,58,,,0,1532,-1.7
279,备固,2020-12-08 4:00,-0.7,,0,0,65,,,0,1427,-2.3
279,备固,2020-12-08 5:00,-1.8,,0.1,0,72,,,0,1205,-2.6
279,备固,2020-12-08 6:00,-1.6,,0.8,340,72,,,0,1215,-2.9
279,备固,2020-12-08 7:00,-1.5,,0.3,0,69,,,0,1322,-3.2
279,备固,2020-12-08 8:00,-0.7,,0.9,360,67,0,,0,1356,-2.6
279,备固,2020-12-08 9:00,2,,1.1,340,50,0.1,,7,2000,-0.2
279,备固,2020-12-08 10:00,3.8,,2.4,320,41,1,,6,2000,2.5
279,备固,2020-12-08 11:00,3.4,,2.1,290,43,0.7,,9,2000,5.6
279,备固,2020-12-08 12:00,5.3,,2.1,290,35,0.4,,9,2000,10.5
279,备固,2020-12-08 13:00,5.5,,1,290,33,1,,0,2000,14.4
279,备固,2020-12-08 14:00,5.7,,1.6,270,34,1,,1,2000,15.5
279,备固,2020-12-08 15:00,6.7,,1.6,290,32,1,,0,2000,14.1
279,备固,2020-12-08 16:00,5.5,,2.2,270,33,1,,0,2000,9.8
279,备固,2020-12-08 17:00,4.7,,1.6,290,37,0.1,,0,2000,4.5
279,备固,2020-12-08 18:00,2.9,,0.5,290,46,0,,0,2000,1.5
279,备固,2020-12-08 19:00,2.1,,1.2,270,49,,,0,2000,0
279,备固,2020-12-08 20:00,2.4,,1.8,270,46,,,5,2000,-0.3
279,备固,2020-12-08 21:00,1,,0.7,290,49,,,0,2000,-0.9
279,备固,2020-12-08 22:00,-0.2,,0.5,320,56,,,0,2000,-1.3
279,备固,2020-12-08 23:00,-1.2,,0.1,0,58,,,0,2000,-1.8
279,备固,2020-12-09 0:00,-1.7,,0.7,320,63,,,0,1874,-2.2
279,备固,2020-12-09 1:00,-2.6,,0,0,66,,,0,1971,-2.6
279,备固,2020-12-09 2:00,-3.3,,0,0,70,,,0,1871,-3.1
279,备固,2020-12-09 3:00,-3.9,,0,0,73,,,0,1767,-3.4
279,备固,2020-12-09 4:00,-4.3,,0,0,76,,,0,1776,-3.7
279,备固,2020-12-09 5:00,-4.4,,0,0,78,,,0,1641,-4
279,备固,2020-12-09 6:00,-4.8,,0.9,270,79,,,0,1628,-4.2
279,备固,2020-12-09 7:00,-5.4,,0.1,0,82,,,1,1221,-4.5
279,备固,2020-12-09 8:00,-5.2,,0,0,81,0,,0,1130,-4.3
279,备固,2020-12-09 9:00,-2.7,,0,0,70,0.1,,0,1573,-3.3
279,备固,2020-12-09 10:00,-0.3,,0.1,0,59,1,,0,1832,-0.1
279,备固,2020-12-09 11:00,2.7,,0.1,0,42,1,,2,2000,4
279,备固,2020-12-09 12:00,5.1,,0.8,360,26,1,,1,2000,9
279,备固,2020-12-09 13:00,5.9,,1,110,27,1,,1,2000,12.8
279,备固,2020-12-09 14:00,7.3,,0.4,0,22,1,,2,2000,15
279,备固,2020-12-09 15:00,8.1,,0.2,0,19,1,,3,2000,13
279,备固,2020-12-09 16:00,7.9,,0.7,270,21,0.8,,8,2000,11.2
279,备固,2020-12-09 17:00,5.6,,0.3,0,28,0.1,,1,2000,5.4
279,备固,2020-12-09 18:00,3.6,,0.6,250,37,0,,1,2000,2.2
279,备固,2020-12-09 19:00,2.1,,1.4,270,42,,,0,1983,0.8
279,备固,2020-12-09 20:00,1.3,,0.5,270,47,,,0,2000,-0.2
279,备固,2020-12-09 21:00,2.1,,0,0,45,,,4,2000,1.2
279,备固,2020-12-09 22:00,3,,0,0,44,,,10,2000,1.8
279,备固,2020-12-09 23:00,3.1,,0.1,0,41,,,10,2000,1.9
279,备固,2020-12-10 0:00,2.6,,0.4,0,48,,,10,1979,2.1
279,备固,2020-12-10 1:00,2.7,,0.2,0,44,,,10,2000,2.1
279,备固,2020-12-10 2:00,2.7,,0.1,0,47,,,9,1971,2.1
279,备固,2020-12-10 3:00,3,,0.1,0,46,,,9,1969,2.1
279,备固,2020-12-10 4:00,2.6,,0.1,0,51,,,9,2000,2.2
279,备固,2020-12-10 5:00,2.8,,0.1,0,49,,,9,2000,2.2
279,备固,2020-12-10 6:00,2.6,,0,0,55,,,9,1879,2.3
279,备固,2020-12-10 7:00,2.9,,0,0,50,,,10,1979,2.3
279,备固,2020-12-10 8:00,3,,0.1,0,52,0,,10,1949,2.5
279,备固,2020-12-10 9:00,3.9,,0,0,47,0,,9,2000,3.4
279,备固,2020-12-10 10:00,4.7,,0,0,45,0,,10,1898,5.6
279,备固,2020-12-10 11:00,6.8,,0.4,0,43,0.3,,8,1965,9.5
279,备固,2020-12-10 12:00,9.3,,1.5,270,52,1,,7,2000,13.9
279,备固,2020-12-10 13:00,10.9,,1.1,320,47,1,,2,2000,18
279,备固,2020-12-10 14:00,11.8,,1.3,290,44,1,,2,2000,18.8
279,备固,2020-12-10 15:00,10.6,,1.4,320,49,0.9,,3,2000,14.4
279,备固,2020-12-10 16:00,10.2,,1.5,290,48,0.9,,3,2000,12.2
279,备固,2020-12-10 17:00,9.1,,0.9,290,55,0.1,,3,1997,7.9
279,备固,2020-12-10 18:00,7.9,,1.4,270,60,0,,5,1561,6.6
279,备固,2020-12-10 19:00,7.4,,0.2,0,63,,,9,1198,6.2
279,备固,2020-12-10 20:00,7.4,,0.1,0,64,,,9,1279,6.3
279,备固,2020-12-10 21:00,6.4,,0.7,270,68,,,7,252,4.7
279,备固,2020-12-10 22:00,4.8,,0.9,290,74,,,5,335,2.8
279,备固,2020-12-10 23:00,3.5,,0.3,0,79,,,3,357,1.6
279,备固,2020-12-11 0:00,2.7,,0.1,0,82,,,4,464,0.8
279,备固,2020-12-11 1:00,2.9,,0,0,82,,,10,683,1.6
279,备固,2020-12-11 2:00,2.9,,0.3,0,83,,,10,642,2.3
279,备固,2020-12-11 3:00,2.4,,0.1,0,84,,,10,620,1.4
279,备固,2020-12-11 4:00,1.9,,0,0,87,,,10,527,1
279,备固,2020-12-11 5:00,3.1,,0.2,0,81,,,9,680,1.9
279,备固,2020-12-11 6:00,3.3,,0,0,82,,,10,518,2.8
279,备固,2020-12-11 7:00,3.7,,0.1,0,80,,,10,580,3.4
279,备固,2020-12-11 8:00,3.8,,0,0,81,0,,9,570,3
279,备固,2020-12-11 9:00,4.8,,0,0,77,0,,8,583,4.7
279,备固,2020-12-11 10:00,6.2,,0,0,72,0,,9,641,7.1
279,备固,2020-12-11 11:00,8.7,,0.4,0,62,0.6,,8,665,11.5
279,备固,2020-12-11 12:00,9,,2.1,320,55,0.3,,6,638,11.4
279,备固,2020-12-11 13:00,10.4,,1.4,320,53,0.4,,7,677,13.1
279,备固,2020-12-11 14:00,11.6,,1.5,320,45,1,,5,975,16.4
279,备固,2020-12-11 15:00,10.7,,1.9,270,41,1,,4,1113,15.1
279,备固,2020-12-11 16:00,10.5,,1.2,290,41,0.6,,8,1131,11.9
279,备固,2020-12-11 17:00,9.7,,1.4,290,44,0,,8,929,8.6
279,备固,2020-12-11 18:00,8.5,,0.9,320,49,0,,8,783,6.4
279,备固,2020-12-11 19:00,7.2,,0.1,0,56,,,9,855,5.5
279,备固,2020-12-11 20:00,6.3,,0.5,250,61,,,10,768,5
279,备固,2020-12-11 21:00,6.4,,0.7,230,60,,,10,793,4.8
279,备固,2020-12-11 22:00,5.8,,0,0,64,,,10,629,4.7
279,备固,2020-12-11 23:00,4.8,,0,0,69,,,9,617,3.3
279,备固,2020-12-12 0:00,4.7,,0.3,0,70,,,10,579,3.8
279,备固,2020-12-12 1:00,4.7,,0,0,70,,,10,526,3.7
279,备固,2020-12-12 2:00,4.7,,0,0,72,,,9,470,3.4
279,备固,2020-12-12 3:00,4,,0.1,0,77,,,10,441,3
279,备固,2020-12-12 4:00,5.8,,1.3,340,68,,,10,515,3.9
279,备固,2020-12-12 5:00,6.4,,1.4,320,66,,,10,503,4.3
279,备固,2020-12-12 6:00,6.1,,2,290,56,,,9,584,3.9
279,备固,2020-12-12 7:00,4.8,,1.9,290,46,,,8,1253,2.2
279,备固,2020-12-12 8:00,4.5,,2.1,290,43,0,,8,1555,1.7
279,备固,2020-12-12 9:00,4.5,,2,290,45,0,,4,1658,1.8
279,备固,2020-12-12 10:00,6.4,,2.2,290,41,1,,0,1696,5
279,备固,2020-12-12 11:00,7.3,,2.6,290,36,1,,0,1921,10.1
279,备固,2020-12-12 12:00,8.2,,2.6,290,31,1,,0,2000,13.8
279,备固,2020-12-12 13:00,9.2,,2.4,320,26,1,,0,2000,16.1
279,备固,2020-12-12 14:00,9.7,,2.2,290,21,1,,0,2000,17.1
279,备固,2020-12-12 15:00,9.2,,2.8,290,21,1,,0,2000,15
279,备固,2020-12-12 16:00,8.3,,2,290,24,1,,0,2000,11.2
279,备固,2020-12-12 17:00,7.1,,1.4,290,26,0.1,,0,1995,6.4
279,备固,2020-12-12 18:00,5.8,,1.1,320,30,0,,0,1857,3.5
279,备固,2020-12-12 19:00,4.8,,1.4,250,35,,,0,1763,2.2
279,备固,2020-12-12 20:00,3.8,,1.7,270,37,,,0,1816,1.2
279,备固,2020-12-12 21:00,2.8,,0.9,270,39,,,0,1915,0.4
279,备固,2020-12-12 22:00,1.9,,1.1,270,47,,,0,1673,-0.7
279,备固,2020-12-12 23:00,0.2,,0,0,52,,,0,1541,-1
279,备固,2020-12-13 0:00,0.6,,1.4,270,52,,,0,1808,-1.1
279,备固,2020-12-13 1:00,-1.1,,0,0,58,,,7,1685,-1.4
279,备固,2020-12-13 2:00,-1.1,,0,0,60,,,4,1703,-1.6
279,备固,2020-12-13 3:00,-1.1,,0,0,63,,,8,1680,-1.8
279,备固,2020-12-13 4:00,-1.4,,0.4,0,64,,,7,1689,-1.7
279,备固,2020-12-13 5:00,-1.7,,0,0,65,,,7,1599,-1.6
279,备固,2020-12-13 6:00,-1.5,,0.6,250,65,,,7,1620,-1.9
279,备固,2020-12-13 7:00,-2.1,,0.2,0,67,,,8,1343,-2.1
279,备固,2020-12-13 8:00,-1.1,,0.5,270,64,0,,10,1450,-0.8
279,备固,2020-12-13 9:00,0.2,,0.8,290,62,0,,9,1209,0.1
279,备固,2020-12-13 10:00,1.3,,0.4,0,59,0.1,,10,1178,0.4
279,备固,2020-12-13 11:00,2.6,,0.4,0,51,0,,9,1350,2.1
279,备固,2020-12-13 12:00,3.9,,0.3,0,44,0.2,,10,1378,4.8
279,备固,2020-12-13 13:00,4.8,,0.2,0,39,0.1,,10,1604,6.7
279,备固,2020-12-13 14:00,6.3,,0.3,0,38,0.5,,8,1670,10.1
279,备固,2020-12-13 15:00,3.9,0.2,1.5,290,65,0.3,,10,566,6.5
279,备固,2020-12-13 16:00,2.9,,0.2,0,86,0,,9,351,4.8
279,备固,2020-12-13 17:00,2.9,,0.4,0,92,0,,7,188,4.4
279,备固,2020-12-13 18:00,3.8,2.1,2,290,77,0,,0,599,3.4
279,备固,2020-12-13 19:00,2.4,,3.4,290,59,,,4,1797,0.6
279,备固,2020-12-13 20:00,1.7,,1.9,320,63,,,5,1835,0.7
279,备固,2020-12-13 21:00,0.9,,2.2,290,63,,,7,2000,0.5
279,备固,2020-12-13 22:00,0.2,,1.5,320,53,,,6,2000,-0.1
279,备固,2020-12-13 23:00,-0.7,,2.9,320,51,,,4,2000,-0.7
279,备固,2020-12-14 0:00,-1.2,,2.6,290,45,,,6,2000,-1.2
279,备固,2020-12-14 1:00,-1.6,,1.7,290,46,,,10,2000,-1.3
279,备固,2020-12-14 2:00,-1.8,,1.9,290,48,,,10,2000,-1.2
279,备固,2020-12-14 3:00,-2.2,,1.8,290,47,,,10,2000,-1.4
279,备固,2020-12-14 4:00,-2.7,,2,290,50,,,9,2000,-1.6
279,备固,2020-12-14 5:00,-3.3,,2,320,51,,,10,2000,-2
279,备固,2020-12-14 6:00,-3.5,,2.2,320,46,,,10,2000,-2.3
279,备固,2020-12-14 7:00,-4.2,,1.3,290,44,,,0,2000,-3.7
279,备固,2020-12-14 8:00,-4.6,,1.7,290,43,0,,0,2000,-4.1
279,备固,2020-12-14 9:00,-3.8,,1.7,290,40,0,,5,2000,-3.3
279,备固,2020-12-14 10:00,-3.1,,2.5,320,34,1,,2,2000,-1.4
279,备固,2020-12-14 11:00,-1.9,,2.7,340,28,1,,0,2000,0.4
279,备固,2020-12-14 12:00,-1.3,,3.2,320,23,1,,0,2000,2.6
279,备固,2020-12-14 13:00,-1.3,,3.8,320,19,1,,0,2000,4.3
279,备固,2020-12-14 14:00,-0.2,,2.8,320,19,1,,0,2000,6.8
279,备固,2020-12-14 15:00,-0.6,,3.5,320,18,1,,0,2000,5.5
279,备固,2020-12-14 16:00,-1.8,,3,320,16,1,,0,2000,1.9
279,备固,2020-12-14 17:00,-2.8,,2.3,290,19,0.1,,0,2000,-0.6
